ID_Cliente,Motivo,Education,Cidade,Renda_anual,Aulas,NPS,Num_Aulas,Ano_de_nascimento,Banheiros_na_casa,Quartos_na_casa,motivo_na,renda_na,Quartos_Banheiros,faixa_idade
1720,Viagem,Graduação,São Paulo,0,Espanhol e Ingles,3,24,2005,1,1,False,True,1Q_1B,2000s
1721,Trabalho,Doutorado,São Paulo,92491,Ingles,4,30,2009,5,6,False,False,6Q_5B,2000s
1722,Trabalho,Graduação,São Paulo,90273,Espanhol,4,10,2017,5,6,False,False,6Q_5B,2010s
1723,Trabalho,Doutorado,São Paulo,82571,Espanhol e Ingles,4,22,1988,5,6,False,False,6Q_5B,1980s
1724,Trabalho,Doutorado,São Paulo,38513,Ingles,2,34,2008,2,2,False,False,2Q_2B,2000s
1725,Trabalho,Mestrado,São Paulo,16653,Espanhol,3,15,2005,1,1,True,False,1Q_1B,2000s
1726,Trabalho,Graduação,São Paulo,42586,Espanhol e Ingles,4,19,1981,2,3,False,False,3Q_2B,1980s
1727,Estudos,Ensino Fundamental,Rio Branco,23529,Ingles,1,1,1991,2,1,False,False,1Q_2B,1990s
1728,Trabalho,Mestrado,São Bernardo,74881,Ingles,3,9,1987,5,6,False,False,6Q_5B,1980s
1729,Trabalho,Graduação,São Paulo,71107,Ingles,3,8,1977,4,5,False,False,5Q_4B,<1980
1730,Viagem,Doutorado,São Paulo,46910,Ingles,2,6,1990,3,3,False,False,3Q_3B,1990s
1731,Estudos,Graduação,São Paulo,18690,Espanhol,1,7,1985,1,1,False,False,1Q_1B,1980s
1732,Estudos,Graduação,São Paulo,37244,Espanhol,3,10,1981,2,2,False,False,2Q_2B,1980s
1733,Estudos,Graduação,São Paulo,82427,Ingles,1,32,1992,5,6,False,False,6Q_5B,1990s
1734,Viagem,Ensino Médio,São Paulo,0,Espanhol,3,8,1984,5,6,False,True,6Q_5B,1980s
1735,Estudos,Graduação,Campinas,70044,Ingles,4,17,1980,4,5,False,False,5Q_4B,1980s
1736,Trabalho,Graduação,São Paulo,79146,Ingles,3,16,1993,5,6,False,False,6Q_5B,1990s
1737,Estudos,Graduação,São Paulo,77437,Espanhol e Ingles,3,9,1989,5,6,False,False,6Q_5B,1980s
1738,Trabalho,Graduação,São Paulo,54984,Espanhol,2,8,1985,3,4,False,False,4Q_3B,1980s
1739,Trabalho,Doutorado,São Paulo,42403,Ingles,4,1,1997,2,3,False,False,3Q_2B,1990s
1740,Trabalho,Graduação,São Bernardo,0,Ingles,4,30,1990,3,4,False,True,4Q_3B,1990s
1741,Estudos,Graduação,São Bernardo,37292,Espanhol,3,8,2009,2,2,True,False,2Q_2B,2000s
1742,Viagem,Doutorado,São Bernardo,45576,Ingles,2,1,1971,3,3,False,False,3Q_3B,<1980
1743,Viagem,Graduação,São Paulo,70321,Ingles,3,21,1973,3,5,False,False,5Q_3B,<1980
1744,Trabalho,Doutorado,São Paulo,58086,Ingles,2,24,1995,3,4,False,False,4Q_3B,1990s
1745,Estudos,Graduação,São Paulo,0,Ingles,4,40,1978,5,6,False,True,6Q_5B,<1980
1746,Estudos,Ensino Fundamental,São Paulo,28389,Espanhol e Ingles,4,16,1973,1,1,False,False,1Q_1B,<1980
1747,Viagem,Mestrado,São Paulo,0,Ingles,5,1,1972,4,5,False,True,5Q_4B,<1980
1748,Viagem,Graduação,São Bernardo,69901,Ingles,1,1,1995,4,5,False,False,5Q_4B,1990s
1749,Estudos,Doutorado,São Paulo,80360,Espanhol e Ingles,1,1,1975,5,6,True,False,6Q_5B,<1980
1750,Trabalho,Doutorado,São Paulo,63342,Ingles,2,23,1987,4,5,False,False,5Q_4B,1980s
1752,Viagem,Ensino Médio,São Paulo,31859,Espanhol,4,11,2006,1,2,False,False,2Q_1B,2000s
1754,Viagem,Graduação,Taubaté,30372,Espanhol e Ingles,2,19,1997,2,2,False,False,2Q_2B,1990s
1755,Estudos,Ensino Fundamental,São Bernardo,16014,Espanhol,4,8,2005,1,1,False,False,1Q_1B,2000s
1756,Estudos,Graduação,Taubaté,41120,Espanhol,2,16,1994,3,3,False,False,3Q_3B,1990s
1757,Trabalho,Mestrado,São Paulo,0,Espanhol,1,6,1997,2,2,False,True,2Q_2B,1990s
1759,Estudos,Graduação,São Paulo,77981,Ingles,5,39,1998,5,6,False,False,6Q_5B,1990s
1760,Viagem,Ensino Médio,São Paulo,62905,Ingles,2,23,1990,4,4,False,False,4Q_4B,1990s
1761,Viagem,Ensino Médio,São Bernardo,13533,Espanhol,5,9,2005,1,1,False,False,1Q_1B,2000s
1762,Viagem,Graduação,São Paulo,59481,Ingles,2,13,2001,3,4,False,False,4Q_3B,2000s
1763,Estudos,Graduação,São Paulo,72117,Ingles,4,32,2003,5,5,False,False,5Q_5B,2000s
1764,Estudos,Ensino Médio,São Paulo,0,Espanhol,4,8,2012,1,1,False,True,1Q_1B,2010s
1765,Trabalho,Graduação,São Paulo,67131,Espanhol e Ingles,3,5,1982,4,5,False,False,5Q_4B,1980s
1766,Viagem,Doutorado,São Bernardo,0,Ingles,4,5,2006,2,2,False,True,2Q_2B,2000s
1767,Trabalho,Graduação,São Paulo,71853,Espanhol,1,17,2008,5,5,False,False,5Q_5B,2000s
1768,Estudos,Ensino Fundamental,São Paulo,28249,Espanhol,4,11,1987,1,1,False,False,1Q_1B,1980s
1769,Viagem,Mestrado,São Paulo,47808,Espanhol,4,15,2001,3,3,True,False,3Q_3B,2000s
1770,Estudos,Doutorado,São Paulo,25509,Espanhol e Ingles,1,3,2000,1,1,False,False,1Q_1B,2000s
1772,Trabalho,Graduação,Campinas,70596,Espanhol,2,3,2011,4,5,False,False,5Q_4B,2010s
1773,Trabalho,Doutorado,Taubaté,85431,Ingles,3,27,1978,5,6,False,False,6Q_5B,<1980
1774,Viagem,Graduação,São Bernardo,42664,Espanhol,3,11,1993,2,3,False,False,3Q_2B,1990s
1775,Viagem,Graduação,São Paulo,42586,Ingles,1,28,1981,2,3,False,False,3Q_2B,1980s
1776,Estudos,Graduação,São Paulo,0,Espanhol,2,14,2011,1,1,False,True,1Q_1B,2010s
1777,Trabalho,Doutorado,São Paulo,0,Ingles,1,36,2003,1,1,False,True,1Q_1B,2000s
1778,Estudos,Doutorado,São Paulo,39435,Espanhol e Ingles,5,23,1999,2,2,False,False,2Q_2B,1990s
1780,Viagem,Ensino Fundamental,São Paulo,20194,Espanhol,1,10,2005,1,1,False,False,1Q_1B,2000s
1781,Trabalho,Doutorado,Campinas,0,Ingles,3,26,2002,3,3,False,True,3Q_3B,2000s
1782,Trabalho,Graduação,São Paulo,64590,Espanhol,2,15,1994,4,5,False,False,5Q_4B,1990s
1783,Viagem,Graduação,São Paulo,71232,Ingles,3,12,1985,4,5,False,False,5Q_4B,1980s
1784,Trabalho,Graduação,São Paulo,34600,Espanhol,4,7,1997,2,2,False,False,2Q_2B,1990s
1785,Estudos,Graduação,Campinas,46904,Espanhol,1,17,1993,3,3,False,False,3Q_3B,1990s
1786,Trabalho,Graduação,São Paulo,49094,Espanhol,2,21,1999,3,3,False,False,3Q_3B,1990s
1787,Viagem,Graduação,São Paulo,36075,Espanhol e Ingles,3,41,2009,2,2,False,False,2Q_2B,2000s
1788,Viagem,Ensino Médio,São Paulo,0,Ingles,4,20,2005,3,4,False,True,4Q_3B,2000s
1789,Estudos,Graduação,São Paulo,77298,Ingles,1,1,2005,5,6,False,False,6Q_5B,2000s
1790,Viagem,Graduação,São Paulo,34026,Espanhol,2,8,1976,2,2,False,False,2Q_2B,<1980
1791,Trabalho,Doutorado,São Bernardo,48918,Ingles,4,10,1989,3,3,False,False,3Q_3B,1980s
1792,Estudos,Ensino Médio,São Paulo,82122,Espanhol e Ingles,5,34,1988,5,6,False,False,6Q_5B,1980s
1793,Trabalho,Graduação,São Paulo,37697,Ingles,3,14,2002,2,2,False,False,2Q_2B,2000s
1794,Estudos,Graduação,São Paulo,34074,Espanhol,2,8,1978,1,2,False,False,2Q_1B,<1980
1795,Trabalho,Mestrado,São Paulo,28520,Espanhol,4,17,1986,1,1,False,False,1Q_1B,1980s
1796,Trabalho,Graduação,São Bernardo,62535,Espanhol,2,18,1981,4,4,False,False,4Q_4B,1980s
1797,Trabalho,Mestrado,São Paulo,36273,Espanhol,2,7,2003,1,2,False,False,2Q_1B,2000s
1798,Trabalho,Graduação,São Paulo,0,Espanhol,3,8,1990,3,5,False,True,5Q_3B,1990s
1799,Estudos,Ensino Médio,São Paulo,75774,Ingles,5,12,2007,4,6,False,False,6Q_4B,2000s
1800,Viagem,Graduação,Taubaté,78416,Ingles,1,22,2002,5,6,False,False,6Q_5B,2000s
1801,Viagem,Graduação,São Bernardo,75702,Ingles,3,8,2000,5,6,False,False,6Q_5B,2000s
1802,Trabalho,Mestrado,São Paulo,59385,Espanhol,2,9,1977,4,4,False,False,4Q_4B,<1980
1803,Estudos,Graduação,São Paulo,37070,Espanhol e Ingles,2,1,1992,2,2,False,False,2Q_2B,1990s
1804,Estudos,Graduação,São Paulo,44689,Espanhol e Ingles,4,5,1977,3,3,False,False,3Q_3B,<1980
1805,Viagem,Graduação,São Bernardo,53977,Ingles,5,37,1984,3,4,False,False,4Q_3B,1980s
1806,Estudos,Doutorado,São Paulo,7144,Espanhol e Ingles,2,34,1992,1,1,False,False,1Q_1B,1990s
1807,Trabalho,Graduação,São Paulo,18701,Espanhol,1,3,1990,1,1,False,False,1Q_1B,1990s
1808,Estudos,Graduação,São Paulo,0,Espanhol,2,5,1982,5,6,False,True,6Q_5B,1980s
1809,Estudos,Doutorado,São Paulo,63159,Ingles,4,20,2000,3,5,False,False,5Q_3B,2000s
1810,Viagem,Graduação,São Paulo,37758,Espanhol,1,5,1992,2,2,False,False,2Q_2B,1990s
1811,Estudos,Doutorado,São Bernardo,46757,Ingles,2,20,1989,3,3,False,False,3Q_3B,1980s
1812,Trabalho,Mestrado,São Paulo,79734,Ingles,3,15,1995,5,6,False,False,6Q_5B,1990s
1813,Estudos,Graduação,São Paulo,63207,Espanhol,1,6,2018,3,5,False,False,5Q_3B,2010s
1814,Trabalho,Graduação,São Paulo,72071,Espanhol e Ingles,3,5,1980,4,5,False,False,5Q_4B,1980s
1815,Trabalho,Doutorado,Taubaté,21840,Ingles,5,22,2009,2,1,False,False,1Q_2B,2000s
1816,Estudos,Ensino Médio,São Paulo,58582,Ingles,3,32,2008,4,4,False,False,4Q_4B,2000s
1817,Trabalho,Graduação,São Bernardo,0,Ingles,3,7,1977,5,5,False,True,5Q_5B,<1980
1818,Estudos,Graduação,São Paulo,50387,Ingles,2,10,1982,3,3,False,False,3Q_3B,1980s
1819,Trabalho,Doutorado,São Paulo,32583,Ingles,2,15,1987,2,2,False,False,2Q_2B,1980s
1820,Trabalho,Graduação,São Paulo,62568,Ingles,2,1,1988,4,4,False,False,4Q_4B,1980s
1821,Trabalho,Mestrado,São Paulo,44635,Espanhol,2,10,1997,3,3,False,False,3Q_3B,1990s
1822,Trabalho,Mestrado,São Paulo,33316,Espanhol,2,11,1997,2,2,False,False,2Q_2B,1990s
1823,Estudos,Graduação,São Bernardo,63967,Espanhol,4,18,1994,4,5,False,False,5Q_4B,1990s
1824,Viagem,Ensino Médio,São Paulo,52513,Ingles,2,8,2004,3,4,False,False,4Q_3B,2000s
1825,Estudos,Graduação,São Paulo,25293,Espanhol,2,5,1995,1,1,False,False,1Q_1B,1990s
1826,Trabalho,Doutorado,São Paulo,54111,Ingles,4,13,1991,2,4,False,False,4Q_2B,1990s
1827,Viagem,Graduação,Taubaté,78394,Espanhol,3,15,2012,5,6,False,False,6Q_5B,2010s
1828,Trabalho,Mestrado,São Bernardo,80739,Espanhol e Ingles,3,17,1984,5,6,False,False,6Q_5B,1980s
1829,Trabalho,Mestrado,São Paulo,22669,Espanhol e Ingles,3,28,2001,1,1,False,False,1Q_1B,2000s
1830,Trabalho,Graduação,Taubaté,29236,Espanhol,3,9,2013,2,1,False,False,1Q_2B,2010s
1831,Estudos,Graduação,São Paulo,0,Espanhol,1,10,1985,3,3,False,True,3Q_3B,1980s
1832,Trabalho,Doutorado,São Paulo,54693,Ingles,2,33,1988,3,4,False,False,4Q_3B,1980s
1833,Trabalho,Graduação,São Bernardo,48186,Espanhol,3,13,2000,3,3,False,False,3Q_3B,2000s
1834,Trabalho,Graduação,São Bernardo,54809,Ingles,4,24,2003,3,4,False,False,4Q_3B,2000s
1835,Estudos,Graduação,São Paulo,41580,Espanhol,1,4,2004,2,3,False,False,3Q_2B,2000s
1836,Trabalho,Doutorado,São Paulo,80336,Ingles,4,23,1996,5,6,False,False,6Q_5B,1990s
1837,Trabalho,Graduação,São Paulo,47743,Espanhol e Ingles,1,5,1983,3,3,False,False,3Q_3B,1980s
1838,Estudos,Ensino Médio,Campinas,62972,Ingles,4,33,1981,5,4,False,False,4Q_5B,1980s
1840,Estudos,Doutorado,São Paulo,32313,Espanhol e Ingles,3,22,2008,2,2,False,False,2Q_2B,2000s
1841,Trabalho,Mestrado,São Paulo,84953,Espanhol e Ingles,1,1,1979,5,6,False,False,6Q_5B,<1980
1842,Viagem,Mestrado,São Paulo,27071,Espanhol,5,12,1994,1,1,False,False,1Q_1B,1990s
1843,Trabalho,Mestrado,São Paulo,68148,Ingles,3,18,1983,4,5,True,False,5Q_4B,1980s
1844,Estudos,Mestrado,Campinas,0,Ingles,3,26,1991,5,5,True,True,5Q_5B,1990s
1846,Trabalho,Doutorado,São Paulo,4023,Espanhol e Ingles,2,11,1989,1,1,False,False,1Q_1B,1980s
1847,Estudos,Graduação,São Paulo,30093,Espanhol e Ingles,5,25,2016,1,2,False,False,2Q_1B,2010s
1848,Estudos,Doutorado,Campinas,57705,Espanhol e Ingles,4,1,1992,3,4,False,False,4Q_3B,1990s
1849,Estudos,Graduação,São Paulo,25008,Espanhol,1,11,2014,1,1,False,False,1Q_1B,2010s
1850,Viagem,Ensino Médio,São Paulo,83257,Ingles,4,18,2021,5,6,False,False,6Q_5B,2010s
1851,Estudos,Graduação,São Bernardo,22280,Espanhol,2,12,2001,1,1,False,False,1Q_1B,2000s
1852,Trabalho,Doutorado,Campinas,72159,Ingles,3,24,2004,5,5,False,False,5Q_5B,2000s
1853,Trabalho,Graduação,São Bernardo,0,Ingles,3,11,1987,4,5,False,True,5Q_4B,1980s
1854,Estudos,Doutorado,Campinas,82733,Ingles,4,1,2010,5,6,False,False,6Q_5B,2010s
1855,Trabalho,Mestrado,São Paulo,74290,Ingles,3,18,1997,5,5,False,False,5Q_5B,1990s
1857,Trabalho,Mestrado,São Paulo,0,Espanhol,1,11,2002,1,1,False,True,1Q_1B,2000s
1858,Trabalho,Doutorado,São Bernardo,70116,Ingles,1,41,1998,4,5,False,False,5Q_4B,1990s
1859,Trabalho,Graduação,São Bernardo,54006,Ingles,3,34,2011,3,4,False,False,4Q_3B,2010s
1860,Estudos,Doutorado,São Bernardo,69063,Ingles,4,34,1992,4,5,False,False,5Q_4B,1990s
1861,Estudos,Ensino Médio,São Paulo,11448,Espanhol e Ingles,3,27,2001,1,1,False,False,1Q_1B,2000s
1862,Estudos,Graduação,São Paulo,61825,Espanhol,5,22,2005,4,4,False,False,4Q_4B,2000s
1863,Estudos,Graduação,São Paulo,70886,Ingles,1,39,1997,4,5,False,False,5Q_4B,1990s
1864,Viagem,Graduação,Rio Branco,69109,Espanhol,4,7,2008,5,5,False,False,5Q_5B,2000s
1865,Trabalho,Graduação,Campinas,60208,Ingles,4,21,1999,5,4,False,False,4Q_5B,1990s
1866,Trabalho,Mestrado,São Paulo,32889,Espanhol,3,7,1994,1,2,False,False,2Q_1B,1990s
1867,Viagem,Graduação,São Paulo,34738,Espanhol,1,7,2010,2,2,True,False,2Q_2B,2010s
1868,Trabalho,Mestrado,São Paulo,30538,Espanhol,3,7,1997,1,2,False,False,2Q_1B,1990s
1869,Trabalho,Ensino Médio,São Bernardo,82326,Ingles,2,23,2003,5,6,True,False,6Q_5B,2000s
1870,Trabalho,Doutorado,São Bernardo,26642,Ingles,2,11,1993,1,1,False,False,1Q_1B,1990s
1871,Estudos,Graduação,São Paulo,69932,Ingles,2,15,1990,4,5,False,False,5Q_4B,1990s
1872,Estudos,Graduação,São Paulo,0,Espanhol,1,7,1998,2,3,False,True,3Q_2B,1990s
1873,Estudos,Doutorado,São Bernardo,60200,Ingles,3,29,1974,4,4,False,False,4Q_4B,<1980
1874,Estudos,Graduação,São Bernardo,49638,Espanhol,4,16,1978,3,3,False,False,3Q_3B,<1980
1875,Estudos,Ensino Médio,São Paulo,23830,Espanhol,1,17,2013,1,1,False,False,1Q_1B,2010s
1876,Trabalho,Mestrado,São Paulo,0,Espanhol e Ingles,4,20,1985,2,2,False,True,2Q_2B,1980s
1877,Estudos,Graduação,São Paulo,72905,Ingles,3,38,1984,5,5,False,False,5Q_5B,1980s
1878,Trabalho,Doutorado,São Paulo,69702,Ingles,2,18,1977,4,5,False,False,5Q_4B,<1980
1879,Trabalho,Graduação,São Paulo,70300,Espanhol e Ingles,4,28,2001,4,5,False,False,5Q_4B,2000s
1880,Trabalho,Doutorado,São Paulo,70643,Ingles,4,13,2010,4,5,False,False,5Q_4B,2010s
1881,Trabalho,Doutorado,Campinas,30396,Ingles,4,20,1995,1,2,False,False,2Q_1B,1990s
1882,Viagem,Doutorado,São Paulo,50616,Ingles,2,29,1994,3,3,False,False,3Q_3B,1990s
1883,Estudos,Mestrado,São Bernardo,0,Espanhol,1,7,1995,4,4,True,True,4Q_4B,1990s
1884,Trabalho,Doutorado,São Paulo,30298,Ingles,3,1,2011,1,2,False,False,2Q_1B,2010s
1885,Estudos,Graduação,São Paulo,0,Ingles,5,1,2010,3,4,False,True,4Q_3B,2010s
1888,Viagem,Graduação,São Bernardo,76532,Ingles,4,12,2001,5,6,False,False,6Q_5B,2000s
1889,Estudos,Graduação,Rio Branco,42081,Espanhol,1,6,2008,3,3,False,False,3Q_3B,2000s
1890,Trabalho,Doutorado,São Paulo,67546,Ingles,1,2,2014,3,5,False,False,5Q_3B,2010s
1891,Trabalho,Mestrado,São Paulo,0,Espanhol,2,12,2015,5,6,False,True,6Q_5B,2010s
1892,Estudos,Graduação,São Bernardo,31158,Espanhol,3,7,2011,1,2,False,False,2Q_1B,2010s
1893,Estudos,Graduação,São Paulo,61671,Ingles,1,12,1994,4,4,False,False,4Q_4B,1990s
1894,Estudos,Graduação,São Paulo,69719,Espanhol,1,13,2000,4,5,False,False,5Q_4B,2000s
1895,Estudos,Graduação,São Bernardo,49160,Espanhol,3,11,1975,3,3,False,False,3Q_3B,<1980
1896,Estudos,Ensino Fundamental,São Paulo,24882,Espanhol,2,2,2004,1,1,False,False,1Q_1B,2000s
1897,Trabalho,Doutorado,São Paulo,90933,Ingles,3,18,1980,5,6,False,False,6Q_5B,1980s
1898,Trabalho,Doutorado,São Paulo,0,Ingles,5,13,1971,5,6,False,True,6Q_5B,<1980
1899,Estudos,Doutorado,São Bernardo,59292,Espanhol e Ingles,3,23,1976,4,4,False,False,4Q_4B,<1980
1900,Trabalho,Doutorado,São Paulo,0,Ingles,3,42,1990,3,3,False,True,3Q_3B,1990s
1901,Trabalho,Graduação,São Paulo,22148,Espanhol,2,18,2009,1,1,False,False,1Q_1B,2000s
1902,Trabalho,Mestrado,São Bernardo,73395,Espanhol,2,19,2013,5,5,False,False,5Q_5B,2010s
1903,Viagem,Graduação,São Paulo,29819,Espanhol,2,7,1997,1,1,False,False,1Q_1B,1990s
1904,Estudos,Graduação,São Bernardo,0,Ingles,2,25,1994,3,3,False,True,3Q_3B,1990s
1905,Estudos,Graduação,São Paulo,62820,Espanhol,3,8,1980,4,4,False,False,4Q_4B,1980s
1906,Trabalho,Doutorado,Taubaté,60491,Ingles,4,25,1997,5,4,False,False,4Q_5B,1990s
1907,Estudos,Graduação,São Paulo,33235,Espanhol,1,11,2012,2,2,False,False,2Q_2B,2010s
1908,Estudos,Graduação,São Paulo,0,Espanhol,1,12,1985,2,2,False,True,2Q_2B,1980s
1909,Trabalho,Mestrado,São Paulo,31535,Espanhol e Ingles,4,40,2006,1,2,False,False,2Q_1B,2000s
1910,Viagem,Ensino Médio,São Paulo,0,Espanhol,4,13,1986,5,6,False,True,6Q_5B,1980s
1911,Estudos,Graduação,Campinas,67384,Espanhol e Ingles,3,22,1996,4,5,True,False,5Q_4B,1990s
1912,Trabalho,Mestrado,Rio Branco,80573,Ingles,4,29,1997,5,6,True,False,6Q_5B,1990s
1913,Estudos,Graduação,São Paulo,77870,Ingles,4,3,1993,5,6,False,False,6Q_5B,1990s
1914,Trabalho,Doutorado,São Paulo,52278,Ingles,5,36,1989,3,4,False,False,4Q_3B,1980s
1915,Trabalho,Graduação,São Bernardo,57107,Ingles,2,19,1994,3,4,False,False,4Q_3B,1990s
1916,Estudos,Graduação,Campinas,18929,Espanhol,4,20,2016,1,1,False,False,1Q_1B,2010s
1917,Trabalho,Doutorado,São Paulo,36038,Ingles,3,30,2007,2,2,False,False,2Q_2B,2000s
1918,Estudos,Graduação,São Paulo,0,Ingles,2,4,2002,1,1,False,True,1Q_1B,2000s
1919,Estudos,Doutorado,São Paulo,34230,Ingles,4,1,1991,2,2,False,False,2Q_2B,1990s
1920,Estudos,Ensino Médio,São Paulo,31878,Espanhol,2,9,2003,1,2,False,False,2Q_1B,2000s
1921,Estudos,Ensino Médio,São Paulo,70932,Espanhol,2,6,1998,3,5,False,False,5Q_3B,1990s
1922,Estudos,Graduação,São Paulo,0,Ingles,3,32,1982,5,6,False,True,6Q_5B,1980s
1923,Viagem,Mestrado,São Paulo,0,Ingles,3,26,1969,5,6,False,True,6Q_5B,<1980
1924,Trabalho,Graduação,São Bernardo,0,Ingles,4,6,1985,5,6,False,True,6Q_5B,1980s
1925,Trabalho,Mestrado,São Paulo,22701,Espanhol,3,3,2003,1,1,False,False,1Q_1B,2000s
1926,Trabalho,Doutorado,São Paulo,55212,Ingles,3,7,1995,3,4,False,False,4Q_3B,1990s
1927,Estudos,Graduação,São Paulo,0,Ingles,5,37,1996,4,5,False,True,5Q_4B,1990s
1928,Estudos,Graduação,São Paulo,64849,Ingles,3,2,1983,4,5,False,False,5Q_4B,1980s
1930,Estudos,Doutorado,São Paulo,61917,Ingles,4,6,2000,4,4,False,False,4Q_4B,2000s
1931,Trabalho,Doutorado,São Paulo,67472,Ingles,4,30,1973,4,5,False,False,5Q_4B,<1980
1932,Trabalho,Mestrado,São Paulo,0,Espanhol,2,6,2008,1,1,False,True,1Q_1B,2000s
1933,Trabalho,Mestrado,São Paulo,29543,Ingles,3,15,1994,1,1,False,False,1Q_1B,1990s
1934,Trabalho,Graduação,São Paulo,75903,Espanhol e Ingles,4,14,1977,5,6,False,False,6Q_5B,<1980
1935,Viagem,Ensino Médio,São Bernardo,34984,Espanhol,1,10,2001,2,2,False,False,2Q_2B,2000s
1936,Trabalho,Doutorado,São Paulo,0,Ingles,5,29,1982,3,4,False,True,4Q_3B,1980s
1937,Trabalho,Doutorado,São Bernardo,54356,Ingles,2,12,1975,3,4,False,False,4Q_3B,<1980
1938,Trabalho,Mestrado,São Paulo,34242,Espanhol,1,19,1985,2,2,False,False,2Q_2B,1980s
1939,Estudos,Graduação,São Paulo,25410,Espanhol,3,7,1999,1,1,False,False,1Q_1B,1990s
1940,Estudos,Doutorado,São Paulo,0,Ingles,5,18,2010,4,5,False,True,5Q_4B,2010s
1941,Estudos,Graduação,São Paulo,28320,Espanhol,3,11,1976,1,1,False,False,1Q_1B,<1980
1942,Estudos,Graduação,São Bernardo,23763,Espanhol,1,10,2003,1,1,False,False,1Q_1B,2000s
1943,Trabalho,Graduação,São Bernardo,72570,Ingles,2,21,2010,5,5,False,False,5Q_5B,2010s
1944,Viagem,Mestrado,São Bernardo,34529,Espanhol,1,16,2002,2,2,True,False,2Q_2B,2000s
1945,Trabalho,Graduação,São Paulo,70792,Ingles,2,5,1977,4,5,False,False,5Q_4B,<1980
1946,Estudos,Graduação,São Paulo,63211,Ingles,2,31,2008,4,5,False,False,5Q_4B,2000s
1947,Trabalho,Mestrado,São Paulo,83891,Ingles,4,12,2000,5,6,False,False,6Q_5B,2000s
1948,Estudos,Graduação,São Paulo,36065,Espanhol,1,23,1994,2,2,False,False,2Q_2B,1990s
1949,Estudos,Graduação,São Paulo,39898,Espanhol,3,7,1980,2,2,False,False,2Q_2B,1980s
1951,Viagem,Graduação,São Paulo,56939,Ingles,4,17,2002,3,4,False,False,4Q_3B,2000s
1952,Estudos,Graduação,São Paulo,80872,Espanhol,1,8,1977,5,6,False,False,6Q_5B,<1980
1953,Estudos,Doutorado,São Bernardo,0,Ingles,2,5,2002,5,5,False,True,5Q_5B,2000s
1954,Viagem,Doutorado,Rio Branco,61798,Ingles,2,1,1990,5,4,False,False,4Q_5B,1990s
1956,Estudos,Graduação,São Paulo,29478,Espanhol,1,15,2002,1,1,False,False,1Q_1B,2000s
1957,Estudos,Graduação,São Paulo,46998,Espanhol,3,13,1982,3,3,False,False,3Q_3B,1980s
1958,Estudos,Graduação,São Paulo,96843,Espanhol,1,19,2016,5,6,False,False,6Q_5B,2010s
1959,Estudos,Doutorado,São Bernardo,56551,Espanhol e Ingles,3,22,1976,3,4,False,False,4Q_3B,<1980
1960,Trabalho,Mestrado,São Paulo,70053,Espanhol e Ingles,3,28,1991,4,5,False,False,5Q_4B,1990s
1961,Viagem,Doutorado,São Paulo,71670,Ingles,1,17,1988,4,5,False,False,5Q_4B,1980s
1962,Viagem,Graduação,São Bernardo,44359,Espanhol,3,13,2004,2,3,False,False,3Q_2B,2000s
1963,Estudos,Graduação,São Paulo,40887,Espanhol,1,8,1978,2,3,False,False,3Q_2B,<1980
1964,Viagem,Graduação,São Paulo,48877,Espanhol,1,13,1992,3,3,False,False,3Q_3B,1990s
1966,Trabalho,Graduação,São Paulo,64474,Ingles,4,32,1998,4,5,False,False,5Q_4B,1990s
1967,Trabalho,Graduação,São Paulo,77226,Ingles,3,20,1989,5,6,False,False,6Q_5B,1980s
1968,Trabalho,Graduação,São Paulo,72643,Ingles,5,16,1975,5,5,False,False,5Q_5B,<1980
1969,Trabalho,Mestrado,São Paulo,85738,Espanhol,1,16,2004,4,6,True,False,6Q_4B,2000s
1970,Estudos,Graduação,São Paulo,55686,Ingles,3,20,1992,2,4,False,False,4Q_2B,1990s
1971,Estudos,Graduação,São Bernardo,39062,Espanhol e Ingles,5,21,2009,2,2,False,False,2Q_2B,2000s
1972,Trabalho,Graduação,São Paulo,34600,Espanhol,3,14,1997,2,2,False,False,2Q_2B,1990s
1973,Viagem,Graduação,São Paulo,40794,Espanhol,4,13,2001,2,3,False,False,3Q_2B,2000s
1974,Estudos,Ensino Médio,São Paulo,54690,Espanhol,4,15,1997,3,4,False,False,4Q_3B,1990s
1975,Viagem,Graduação,Campinas,4428,Espanhol,2,16,1995,2,1,False,False,1Q_2B,1990s
1976,Estudos,Ensino Médio,São Paulo,32632,Espanhol,3,17,1989,2,2,False,False,2Q_2B,1980s
1977,Trabalho,Doutorado,São Paulo,38236,Ingles,4,28,1994,2,2,False,False,2Q_2B,1990s
1978,Trabalho,Graduação,Campinas,0,Espanhol,1,13,2005,2,2,False,True,2Q_2B,2000s
1979,Trabalho,Mestrado,São Bernardo,31385,Espanhol,2,9,2010,1,2,False,False,2Q_1B,2010s
1980,Trabalho,Graduação,São Paulo,24570,Espanhol,4,11,2010,1,1,False,False,1Q_1B,2010s
1981,Trabalho,Doutorado,São Bernardo,25509,Ingles,3,2,2000,1,1,False,False,1Q_1B,2000s
1982,Estudos,Graduação,São Paulo,94642,Ingles,2,37,1977,5,6,False,False,6Q_5B,<1980
1983,Estudos,Mestrado,São Paulo,58646,Espanhol,1,16,1988,4,4,True,False,4Q_4B,1980s
